client_id,soc_dem___age_bucket,soc_dem___gender_cd,soc_dem___income_bucket
48903,26-35,cat_4,60-100k
103450,26-35,cat_4,60-100k
20465,36-45,cat_4,60-100k
42156,<=25,cat_4,<=30k
13591,26-35,cat_6,60-100k
110077,36-45,cat_4,60-100k
93199,<=25,cat_4,<=30k
18369,26-35,cat_4,150-250k
50794,26-35,cat_6,30-60k
293,36-45,cat_4,60-100k
88398,<=25,cat_6,30-60k
97001,36-45,cat_4,60-100k
161009,26-35,cat_4,60-100k
157710,26-35,cat_6,100-150k
66673,36-45,cat_4,100-150k
63814,56-65,cat_6,60-100k
111655,36-45,cat_6,60-100k
42836,36-45,cat_6,100-150k
122972,36-45,cat_4,30-60k
103049,26-35,cat_6,60-100k
108446,26-35,cat_4,<=30k
28191,26-35,cat_4,250k+
12540,36-45,cat_4,<=30k
119570,36-45,cat_4,60-100k
69389,36-45,cat_4,60-100k
142175,<=25,cat_6,60-100k
49577,26-35,cat_6,30-60k
98252,46-55,cat_6,60-100k
139027,46-55,cat_6,30-60k
38651,26-35,cat_4,60-100k
10573,46-55,cat_6,<=30k
72495,26-35,cat_4,30-60k
40245,46-55,cat_4,100-150k
132461,<=25,cat_6,60-100k
69715,26-35,cat_6,250k+
8859,46-55,cat_6,60-100k
23920,26-35,cat_6,60-100k
42804,<=25,cat_4,60-100k
133200,<=25,cat_6,60-100k
72777,46-55,cat_6,150-250k
94097,46-55,cat_4,60-100k
86607,36-45,cat_4,250k+
102267,36-45,cat_4,100-150k
101357,<=25,cat_4,60-100k
75803,46-55,cat_4,150-250k
21501,56-65,cat_4,60-100k
83192,36-45,cat_6,30-60k
73162,36-45,cat_6,150-250k
81375,26-35,cat_6,60-100k
7414,26-35,cat_6,60-100k
134401,36-45,cat_6,250k+
103211,<=25,cat_6,100-150k
104786,26-35,cat_4,250k+
64634,<=25,cat_4,<=30k
143652,<=25,cat_4,30-60k
41576,36-45,cat_4,100-150k
50235,36-45,cat_4,100-150k
57226,26-35,cat_4,60-100k
33532,26-35,cat_6,250k+
157934,26-35,cat_4,150-250k
77932,26-35,cat_4,30-60k
106920,<=25,cat_4,100-150k
152711,<=25,cat_4,30-60k
20017,26-35,cat_6,100-150k
105333,26-35,cat_6,100-150k
43525,36-45,cat_4,100-150k
97809,36-45,cat_4,30-60k
146119,26-35,cat_4,60-100k
126880,26-35,cat_4,60-100k
7484,26-35,cat_6,60-100k
29865,26-35,cat_4,60-100k
51102,46-55,cat_4,60-100k
67505,36-45,cat_6,100-150k
159464,26-35,cat_6,60-100k
87252,36-45,cat_4,60-100k
114809,36-45,cat_4,100-150k
63719,36-45,cat_6,30-60k
135916,36-45,cat_4,<=30k
12668,36-45,cat_6,<=30k
80317,<=25,cat_4,<=30k
51103,36-45,cat_6,60-100k
131891,26-35,cat_6,30-60k
110350,46-55,cat_4,30-60k
112403,36-45,cat_6,100-150k
110311,26-35,cat_4,60-100k
78520,36-45,cat_4,60-100k
3546,65+,cat_4,60-100k
2444,36-45,cat_4,<=30k
102819,36-45,cat_4,30-60k
77053,26-35,cat_6,60-100k
107087,65+,cat_6,60-100k
32262,56-65,cat_4,60-100k
119979,36-45,cat_6,<=30k
59077,36-45,cat_6,60-100k
141061,26-35,cat_4,60-100k
86525,46-55,cat_6,60-100k
3039,36-45,cat_4,60-100k
105434,26-35,cat_6,60-100k
62921,<=25,cat_6,60-100k
6394,36-45,cat_6,60-100k
18712,26-35,cat_6,60-100k
83450,36-45,cat_6,150-250k
16371,36-45,cat_4,100-150k
41047,<=25,cat_4,30-60k
87687,36-45,cat_6,60-100k
2889,36-45,cat_4,100-150k
112572,46-55,cat_4,30-60k
84380,<=25,cat_6,<=30k
88740,<=25,cat_4,60-100k
150427,<=25,cat_4,<=30k
43580,36-45,cat_4,250k+
66867,26-35,cat_4,60-100k
149925,<=25,cat_4,100-150k
77640,65+,cat_4,60-100k
82519,26-35,cat_4,100-150k
30612,<=25,cat_4,150-250k
131660,65+,cat_4,60-100k
123717,46-55,cat_4,60-100k
100623,36-45,cat_6,60-100k
64308,36-45,cat_4,150-250k
123337,26-35,cat_4,30-60k
22147,26-35,cat_6,<=30k
117778,46-55,cat_4,60-100k
153124,<=25,cat_4,150-250k
18006,36-45,cat_6,60-100k
54303,46-55,cat_6,250k+
79615,26-35,cat_4,60-100k
44570,26-35,cat_6,60-100k
47311,26-35,cat_4,60-100k
149614,56-65,cat_6,60-100k
51794,46-55,cat_4,60-100k
53675,36-45,cat_6,30-60k
12275,26-35,cat_4,30-60k
131795,26-35,cat_6,30-60k
62049,<=25,cat_6,60-100k
26679,26-35,cat_6,60-100k
90708,26-35,cat_4,60-100k
141364,36-45,cat_4,60-100k
78714,65+,cat_4,30-60k
63358,<=25,cat_4,60-100k
38995,<=25,cat_4,150-250k
139910,36-45,cat_4,60-100k
16268,<=25,cat_6,30-60k
98264,46-55,cat_4,100-150k
160468,36-45,cat_4,60-100k
15862,26-35,cat_4,30-60k
137332,26-35,cat_6,100-150k
9994,26-35,cat_6,250k+
85448,36-45,cat_4,60-100k
18777,26-35,cat_4,60-100k
126756,46-55,cat_6,250k+
68390,26-35,cat_4,60-100k
52809,26-35,cat_6,150-250k
10690,36-45,cat_6,30-60k
86491,36-45,cat_6,60-100k
122509,46-55,cat_4,60-100k
65746,36-45,cat_4,60-100k
37754,26-35,cat_4,150-250k
15022,46-55,cat_4,250k+
10349,36-45,cat_4,60-100k
159579,46-55,cat_4,150-250k
136907,26-35,cat_4,100-150k
94217,26-35,cat_4,60-100k
92017,46-55,cat_4,100-150k
133906,26-35,cat_4,30-60k
57652,26-35,cat_4,100-150k
37300,26-35,cat_6,60-100k
94251,26-35,cat_4,60-100k
110873,26-35,cat_4,30-60k
15729,36-45,cat_6,60-100k
84685,26-35,cat_4,250k+
127276,46-55,cat_4,60-100k
122064,26-35,cat_4,60-100k
149644,26-35,cat_4,60-100k
75457,26-35,cat_4,60-100k
136165,36-45,cat_4,150-250k
137353,26-35,cat_4,100-150k
53699,26-35,cat_4,30-60k
126231,36-45,cat_4,60-100k
81839,36-45,cat_6,60-100k
157929,65+,cat_4,60-100k
77810,26-35,cat_6,30-60k
89974,46-55,cat_4,<=30k
105995,26-35,cat_4,60-100k
3627,26-35,cat_4,100-150k
49909,26-35,cat_6,60-100k
91653,46-55,cat_6,30-60k
115853,36-45,cat_6,60-100k
144046,26-35,cat_6,60-100k
74518,36-45,cat_4,60-100k
85779,26-35,cat_4,60-100k
19912,26-35,cat_4,30-60k
32054,36-45,cat_4,150-250k
76069,56-65,cat_4,<=30k
40464,36-45,cat_6,<=30k
130910,<=25,cat_4,60-100k
151872,<=25,cat_6,60-100k
56359,<=25,cat_6,60-100k
11078,56-65,cat_4,30-60k
122721,<=25,cat_4,100-150k
19815,46-55,cat_6,100-150k
40157,36-45,cat_6,100-150k
13070,26-35,cat_6,60-100k
55076,46-55,cat_4,60-100k
12947,26-35,cat_6,100-150k
74319,36-45,cat_6,60-100k
46231,<=25,cat_4,<=30k
71624,26-35,cat_4,100-150k
41193,26-35,cat_6,150-250k
150944,26-35,cat_4,100-150k
119623,<=25,cat_4,60-100k
129080,36-45,cat_6,30-60k
71688,36-45,cat_4,60-100k
13077,36-45,cat_4,30-60k
81952,26-35,cat_4,30-60k
110473,26-35,cat_6,60-100k
87082,46-55,cat_6,250k+
160151,36-45,cat_4,150-250k
22020,36-45,cat_6,<=30k
45552,<=25,cat_6,60-100k
25800,26-35,cat_6,30-60k
32954,26-35,cat_4,100-150k
149501,26-35,cat_6,60-100k
47075,36-45,cat_4,150-250k
30104,<=25,cat_6,30-60k
167192,46-55,cat_6,60-100k
53805,36-45,cat_6,150-250k
104761,36-45,cat_4,100-150k
26980,26-35,cat_6,30-60k
62538,36-45,cat_4,250k+
58512,36-45,cat_4,150-250k
25974,36-45,cat_6,60-100k
17706,26-35,cat_4,60-100k
103944,36-45,cat_6,150-250k
100871,36-45,cat_4,60-100k
153982,46-55,cat_6,60-100k
166014,36-45,cat_6,60-100k
5140,26-35,cat_6,60-100k
33166,26-35,cat_4,60-100k
74271,36-45,cat_4,30-60k
149998,46-55,cat_4,30-60k
80740,26-35,cat_4,100-150k
37314,46-55,cat_6,150-250k
107129,65+,cat_6,30-60k
102489,56-65,cat_6,150-250k
3157,36-45,cat_6,60-100k
98119,<=25,cat_4,60-100k
72925,36-45,cat_6,30-60k
157133,26-35,cat_4,100-150k
30887,<=25,cat_6,60-100k
28652,26-35,cat_4,60-100k
91821,26-35,cat_4,100-150k
55132,26-35,cat_4,150-250k
27322,<=25,cat_6,60-100k
19399,46-55,cat_6,30-60k
103431,26-35,cat_4,60-100k
31351,<=25,cat_6,60-100k
35358,26-35,cat_4,60-100k
38182,26-35,cat_4,60-100k
74447,26-35,cat_4,<=30k
81398,56-65,cat_6,30-60k
81976,36-45,cat_4,60-100k
78005,36-45,cat_6,30-60k
96042,26-35,cat_6,60-100k
110002,26-35,cat_4,30-60k
41875,46-55,cat_6,100-150k
13164,26-35,cat_6,60-100k
61230,56-65,cat_4,60-100k
155565,<=25,cat_4,60-100k
104178,<=25,cat_4,60-100k
4858,46-55,cat_4,60-100k
151970,26-35,cat_4,100-150k
109202,36-45,cat_4,250k+
134429,36-45,cat_4,60-100k
24281,26-35,cat_4,<=30k
146600,36-45,cat_4,<=30k
63485,26-35,cat_4,30-60k
167667,46-55,cat_6,60-100k
74615,<=25,cat_4,60-100k
3835,36-45,cat_6,60-100k
84197,36-45,cat_6,150-250k
57015,26-35,cat_4,100-150k
59701,26-35,cat_4,100-150k
82476,26-35,cat_6,60-100k
125041,26-35,cat_4,100-150k
150660,<=25,cat_4,250k+
10475,46-55,cat_4,30-60k
152674,46-55,cat_4,60-100k
41300,26-35,cat_4,150-250k
161115,36-45,cat_4,60-100k
135382,26-35,cat_6,150-250k
141799,46-55,cat_4,60-100k
147347,26-35,cat_6,100-150k
91996,36-45,cat_4,100-150k
8006,36-45,cat_4,60-100k
29632,<=25,cat_4,30-60k
55371,56-65,cat_6,60-100k
51582,26-35,cat_4,30-60k
94374,65+,cat_4,<=30k
36382,<=25,cat_4,100-150k
66829,36-45,cat_4,60-100k
23727,<=25,cat_4,60-100k
150075,26-35,cat_4,30-60k
51410,26-35,cat_4,60-100k
82820,<=25,cat_4,100-150k
1989,<=25,cat_4,60-100k
167145,36-45,cat_4,250k+
167098,36-45,cat_6,<=30k
68170,36-45,cat_6,60-100k
71436,36-45,cat_4,60-100k
122641,<=25,cat_4,30-60k
143622,26-35,cat_6,100-150k
70499,26-35,cat_6,60-100k
71197,46-55,cat_4,30-60k
33126,36-45,cat_4,60-100k
152136,46-55,cat_4,100-150k
73335,26-35,cat_6,150-250k
75192,36-45,cat_6,30-60k
134876,36-45,cat_4,60-100k
5269,46-55,cat_4,60-100k
11802,<=25,cat_4,60-100k
147063,26-35,cat_6,60-100k
105203,26-35,cat_6,100-150k
108043,<=25,cat_6,60-100k
142311,36-45,cat_6,30-60k
70679,46-55,cat_6,30-60k
32182,46-55,cat_6,<=30k
15313,46-55,cat_4,100-150k
27008,36-45,cat_4,60-100k
81031,<=25,cat_4,60-100k
158102,<=25,cat_4,150-250k
104822,<=25,cat_4,30-60k
51057,26-35,cat_6,60-100k
74899,26-35,cat_4,60-100k
127885,36-45,cat_4,250k+
91872,26-35,cat_4,250k+
101300,36-45,cat_6,150-250k
45499,36-45,cat_4,250k+
64673,26-35,cat_4,30-60k
41689,<=25,cat_4,60-100k
145265,46-55,cat_6,150-250k
34586,36-45,cat_6,250k+
146082,46-55,cat_4,60-100k
20861,26-35,cat_6,100-150k
133373,56-65,cat_6,30-60k
60821,26-35,cat_4,60-100k
116793,26-35,cat_4,60-100k
83382,26-35,cat_4,250k+
133970,36-45,cat_6,30-60k
44775,<=25,cat_4,60-100k
110844,36-45,cat_6,30-60k
28265,<=25,cat_6,100-150k
41702,26-35,cat_6,30-60k
54266,<=25,cat_4,<=30k
122370,26-35,cat_4,60-100k
75522,26-35,cat_4,60-100k
8777,46-55,cat_4,60-100k
118048,36-45,cat_6,100-150k
132803,26-35,cat_4,100-150k
84463,36-45,cat_4,60-100k
93503,36-45,cat_4,100-150k
160205,26-35,cat_4,150-250k
38409,26-35,cat_4,60-100k
152868,26-35,cat_4,60-100k
100490,26-35,cat_4,60-100k
138819,46-55,cat_4,60-100k
66580,36-45,cat_4,100-150k
32258,<=25,cat_4,60-100k
151469,<=25,cat_4,60-100k
95154,<=25,cat_4,<=30k
72598,46-55,cat_4,60-100k
4962,46-55,cat_6,60-100k
28017,26-35,cat_6,60-100k
148408,26-35,cat_6,60-100k
39044,46-55,cat_4,60-100k
38390,26-35,cat_6,60-100k
136294,<=25,cat_4,<=30k
35730,36-45,cat_4,30-60k
91017,<=25,cat_6,60-100k
59047,<=25,cat_4,60-100k
94781,56-65,cat_6,250k+
14374,<=25,cat_4,150-250k
54097,<=25,cat_6,60-100k
99808,36-45,cat_4,100-150k
161869,26-35,cat_6,100-150k
81430,26-35,cat_4,250k+
136380,<=25,cat_6,100-150k
69878,36-45,cat_4,60-100k
150796,46-55,cat_6,60-100k
45334,46-55,cat_4,60-100k
107434,36-45,cat_6,60-100k
96998,<=25,cat_6,30-60k
70223,36-45,cat_4,60-100k
143542,<=25,cat_4,<=30k
102640,26-35,cat_4,250k+
14070,<=25,cat_6,100-150k
83910,26-35,cat_4,60-100k
56362,26-35,cat_6,60-100k
37200,36-45,cat_6,60-100k
93647,26-35,cat_4,30-60k
334,<=25,cat_4,60-100k
23557,56-65,cat_4,100-150k
72434,36-45,cat_4,30-60k
123938,26-35,cat_4,60-100k
49105,26-35,cat_6,60-100k
131725,26-35,cat_6,150-250k
16233,36-45,cat_6,<=30k
146874,<=25,cat_4,100-150k
57916,26-35,cat_4,100-150k
62387,<=25,cat_4,150-250k
105421,36-45,cat_4,150-250k
21137,26-35,cat_6,150-250k
163774,26-35,cat_4,60-100k
76082,46-55,cat_4,100-150k
2139,<=25,cat_6,<=30k
148113,36-45,cat_4,150-250k
111424,26-35,cat_4,100-150k
88929,26-35,cat_4,60-100k
35071,26-35,cat_6,150-250k
7290,46-55,cat_4,100-150k
119296,46-55,cat_4,100-150k
88854,26-35,cat_4,250k+
25547,26-35,cat_4,60-100k
17011,46-55,cat_4,60-100k
143496,36-45,cat_4,100-150k
135367,<=25,cat_6,60-100k
91555,36-45,cat_6,100-150k
37223,26-35,cat_6,100-150k
36266,26-35,cat_6,150-250k
147407,36-45,cat_6,150-250k
107727,<=25,cat_4,30-60k
157365,36-45,cat_4,250k+
125000,36-45,cat_6,30-60k
59071,36-45,cat_6,60-100k
23398,56-65,cat_6,60-100k
25656,26-35,cat_6,250k+
8876,36-45,cat_4,60-100k
109966,36-45,cat_6,100-150k
94045,36-45,cat_6,250k+
95978,26-35,cat_6,100-150k
90718,36-45,cat_6,100-150k
111778,26-35,cat_4,60-100k
114724,26-35,cat_6,100-150k
28574,36-45,cat_4,30-60k
108009,<=25,cat_4,60-100k
108054,26-35,cat_6,30-60k
76413,26-35,cat_6,60-100k
17460,36-45,cat_6,60-100k
30065,26-35,cat_6,150-250k
111254,<=25,cat_6,<=30k
96916,36-45,cat_4,30-60k
35254,<=25,cat_6,60-100k
97921,56-65,cat_6,250k+
148937,36-45,cat_4,60-100k
109912,26-35,cat_6,30-60k
97921,56-65,cat_6,250k+
58324,36-45,cat_6,60-100k
82274,46-55,cat_4,100-150k
134822,26-35,cat_6,60-100k
49463,36-45,cat_4,150-250k
86484,26-35,cat_6,250k+
519,36-45,cat_4,100-150k
74169,36-45,cat_4,250k+
100417,<=25,cat_6,30-60k
148545,36-45,cat_4,60-100k
164091,36-45,cat_6,100-150k
28787,36-45,cat_6,150-250k
85417,26-35,cat_6,250k+
108815,26-35,cat_4,30-60k
44069,56-65,cat_4,150-250k
139779,36-45,cat_4,250k+
7215,36-45,cat_4,30-60k
151182,26-35,cat_4,30-60k
91853,36-45,cat_4,60-100k
149534,26-35,cat_4,30-60k
142229,26-35,cat_4,60-100k
134326,46-55,cat_4,250k+
56924,36-45,cat_6,250k+
19962,46-55,cat_6,<=30k
88892,26-35,cat_6,150-250k
28015,<=25,cat_6,<=30k
84674,<=25,cat_6,60-100k
157299,<=25,cat_4,60-100k
29364,<=25,cat_4,150-250k
70481,36-45,cat_6,30-60k
73945,26-35,cat_4,60-100k
120858,<=25,cat_6,<=30k
132042,36-45,cat_4,100-150k
40489,26-35,cat_6,60-100k
104852,36-45,cat_4,<=30k
132682,26-35,cat_6,60-100k
25955,<=25,cat_6,60-100k
92630,36-45,cat_4,30-60k
8907,<=25,cat_6,60-100k
38066,26-35,cat_6,100-150k
95183,36-45,cat_6,60-100k
151734,<=25,cat_4,60-100k
123126,26-35,cat_4,60-100k
123258,56-65,cat_4,30-60k
156580,<=25,cat_4,60-100k
62281,26-35,cat_4,30-60k
137022,56-65,cat_6,60-100k
21487,36-45,cat_6,150-250k
77111,46-55,cat_4,30-60k
165398,36-45,cat_6,30-60k
95087,46-55,cat_4,60-100k
62100,46-55,cat_4,100-150k
144612,36-45,cat_4,30-60k
37523,56-65,cat_4,60-100k
107243,26-35,cat_4,30-60k
32623,<=25,cat_4,60-100k
102772,36-45,cat_4,100-150k
5992,46-55,cat_4,60-100k
109601,26-35,cat_6,100-150k
36982,26-35,cat_4,100-150k
43075,26-35,cat_4,30-60k
39892,36-45,cat_4,60-100k
77425,26-35,cat_4,30-60k
77836,36-45,cat_6,250k+
87622,46-55,cat_4,150-250k
140445,46-55,cat_6,150-250k
17455,36-45,cat_4,150-250k
166911,<=25,cat_6,60-100k
49559,<=25,cat_6,60-100k
68142,26-35,cat_4,150-250k
48287,36-45,cat_4,<=30k
128300,26-35,cat_4,30-60k
12337,36-45,cat_4,<=30k
146777,26-35,cat_4,30-60k
8044,36-45,cat_4,30-60k
166779,26-35,cat_4,<=30k
116669,36-45,cat_4,30-60k
93440,46-55,cat_4,150-250k
164417,<=25,cat_6,<=30k
147362,26-35,cat_4,150-250k
84584,26-35,cat_6,60-100k
166617,36-45,cat_4,150-250k
99277,36-45,cat_6,150-250k
8448,36-45,cat_4,60-100k
101099,<=25,cat_6,60-100k
112868,36-45,cat_6,60-100k
36048,46-55,cat_4,250k+
43135,<=25,cat_6,60-100k
43663,36-45,cat_4,150-250k
135287,26-35,cat_4,100-150k
98645,36-45,cat_4,250k+
62521,36-45,cat_4,250k+
69521,26-35,cat_4,100-150k
139975,26-35,cat_6,60-100k
88843,36-45,cat_6,60-100k
60851,26-35,cat_4,100-150k
74739,<=25,cat_6,60-100k
57723,46-55,cat_6,60-100k
9582,26-35,cat_6,60-100k
34196,26-35,cat_4,60-100k
105109,36-45,cat_4,30-60k
76338,26-35,cat_6,30-60k
78881,65+,cat_4,150-250k
54045,36-45,cat_4,<=30k
118529,46-55,cat_4,30-60k
80751,<=25,cat_6,30-60k
116442,56-65,cat_4,30-60k
65896,46-55,cat_6,150-250k
16163,26-35,cat_4,60-100k
161275,36-45,cat_4,150-250k
128677,26-35,cat_4,30-60k
12147,36-45,cat_4,150-250k
54975,36-45,cat_4,<=30k
149812,26-35,cat_6,30-60k
31496,36-45,cat_4,100-150k
17226,56-65,cat_6,60-100k
145946,46-55,cat_6,250k+
72799,<=25,cat_4,100-150k
41945,36-45,cat_4,60-100k
41723,36-45,cat_4,30-60k
58918,<=25,cat_4,<=30k
134543,56-65,cat_4,60-100k
108583,46-55,cat_6,60-100k
80861,56-65,cat_4,60-100k
19567,26-35,cat_6,60-100k
101045,26-35,cat_6,100-150k
4748,36-45,cat_6,30-60k
5866,36-45,cat_6,60-100k
147590,26-35,cat_6,60-100k
95749,<=25,cat_6,60-100k
166671,56-65,cat_6,60-100k
134665,36-45,cat_4,60-100k
15749,36-45,cat_4,60-100k
90860,36-45,cat_4,30-60k
22629,26-35,cat_4,60-100k
48234,26-35,cat_6,30-60k
137694,26-35,cat_4,30-60k
120482,26-35,cat_4,30-60k
107027,<=25,cat_4,60-100k
60468,<=25,cat_6,100-150k
1551,26-35,cat_6,100-150k
12893,26-35,cat_6,150-250k
1703,36-45,cat_4,60-100k
28485,36-45,cat_4,60-100k
106722,36-45,cat_4,30-60k
15237,26-35,cat_4,30-60k
121281,<=25,cat_4,30-60k
129643,<=25,cat_4,150-250k
62591,65+,cat_4,60-100k
60666,<=25,cat_6,60-100k
85351,26-35,cat_6,30-60k
165351,56-65,cat_4,60-100k
14547,26-35,cat_6,60-100k
131125,26-35,cat_4,150-250k
72337,<=25,cat_6,60-100k
69725,26-35,cat_6,60-100k
104984,36-45,cat_4,60-100k
70745,56-65,cat_4,60-100k
20595,<=25,cat_4,60-100k
145703,36-45,cat_4,150-250k
122722,26-35,cat_4,<=30k
16104,36-45,cat_6,250k+
16170,26-35,cat_4,30-60k
110577,<=25,cat_4,<=30k
115049,26-35,cat_6,<=30k
49575,56-65,cat_4,<=30k
22093,36-45,cat_4,100-150k
66617,<=25,cat_6,60-100k
54996,46-55,cat_6,60-100k
109006,46-55,cat_4,100-150k
115482,36-45,cat_4,30-60k
108010,36-45,cat_4,60-100k
49785,46-55,cat_6,150-250k
104553,36-45,cat_4,150-250k
54312,36-45,cat_4,60-100k
64535,26-35,cat_4,60-100k
100226,46-55,cat_4,60-100k
139290,26-35,cat_6,60-100k
11445,<=25,cat_6,<=30k
116126,46-55,cat_4,<=30k
81199,26-35,cat_4,60-100k
112617,26-35,cat_6,30-60k
740,26-35,cat_4,150-250k
98254,36-45,cat_4,100-150k
23245,36-45,cat_6,100-150k
137474,36-45,cat_6,150-250k
23391,26-35,cat_6,100-150k
23429,26-35,cat_6,60-100k
100055,36-45,cat_6,60-100k
159849,<=25,cat_4,60-100k
70505,<=25,cat_6,60-100k
71665,26-35,cat_4,60-100k
111845,36-45,cat_4,60-100k
166888,26-35,cat_4,30-60k
11453,36-45,cat_4,60-100k
144929,<=25,cat_6,60-100k
93137,<=25,cat_6,60-100k
143674,26-35,cat_4,250k+
17065,36-45,cat_4,250k+
22227,<=25,cat_6,60-100k
119174,26-35,cat_4,60-100k
62516,<=25,cat_6,60-100k
55972,26-35,cat_6,30-60k
657,<=25,cat_6,<=30k
166894,26-35,cat_6,100-150k
53089,46-55,cat_6,250k+
59878,36-45,cat_6,150-250k
45700,<=25,cat_6,60-100k
118933,26-35,cat_4,60-100k
27491,36-45,cat_4,30-60k
47113,46-55,cat_4,60-100k
80853,46-55,cat_4,100-150k
65376,46-55,cat_4,60-100k
124938,26-35,cat_6,100-150k
149452,26-35,cat_4,250k+
77421,26-35,cat_6,100-150k
25046,<=25,cat_6,60-100k
48120,36-45,cat_6,100-150k
160153,46-55,cat_6,60-100k
116226,26-35,cat_6,60-100k
154882,56-65,cat_4,60-100k
123701,36-45,cat_4,250k+
122147,<=25,cat_4,60-100k
112447,36-45,cat_4,60-100k
71709,36-45,cat_4,<=30k
81557,36-45,cat_6,<=30k
26562,26-35,cat_4,60-100k
130414,26-35,cat_4,60-100k
164905,46-55,cat_6,250k+
115953,26-35,cat_4,30-60k
156617,46-55,cat_4,30-60k
79540,65+,cat_6,60-100k
160723,46-55,cat_4,60-100k
146690,<=25,cat_4,150-250k
118133,26-35,cat_4,30-60k
143159,26-35,cat_4,30-60k
134007,26-35,cat_4,150-250k
93428,65+,cat_6,60-100k
57739,<=25,cat_4,60-100k
1038,<=25,cat_4,<=30k
77137,46-55,cat_4,60-100k
146788,36-45,cat_4,250k+
26445,46-55,cat_6,60-100k
116140,26-35,cat_4,100-150k
29927,<=25,cat_4,30-60k
68927,36-45,cat_6,150-250k
39410,26-35,cat_4,30-60k
84750,46-55,cat_4,100-150k
93225,26-35,cat_4,100-150k
4759,26-35,cat_4,100-150k
94865,36-45,cat_4,100-150k
48891,<=25,cat_4,100-150k
15230,26-35,cat_4,60-100k
36868,26-35,cat_4,100-150k
44447,<=25,cat_4,60-100k
94503,46-55,cat_4,250k+
30924,36-45,cat_4,100-150k
97636,26-35,cat_4,<=30k
32454,36-45,cat_6,30-60k
54251,46-55,cat_4,150-250k
151360,26-35,cat_4,100-150k
18731,36-45,cat_4,60-100k
131932,<=25,cat_4,150-250k
118314,46-55,cat_4,60-100k
70543,65+,cat_6,60-100k
2804,36-45,cat_4,250k+
29196,26-35,cat_4,30-60k
136271,65+,cat_6,<=30k
127687,<=25,cat_4,<=30k
154407,<=25,cat_6,60-100k
6855,26-35,cat_4,150-250k
8506,<=25,cat_6,60-100k
127650,26-35,cat_4,60-100k
123908,36-45,cat_6,60-100k
50076,26-35,cat_6,60-100k
74180,26-35,cat_6,250k+
42824,26-35,cat_4,60-100k
62966,46-55,cat_4,100-150k
110030,<=25,cat_4,60-100k
140523,26-35,cat_4,100-150k
4031,36-45,cat_4,60-100k
134587,26-35,cat_4,150-250k
73436,26-35,cat_4,150-250k
92953,26-35,cat_4,60-100k
142145,36-45,cat_6,60-100k
32570,46-55,cat_4,100-150k
128450,26-35,cat_6,<=30k
99250,36-45,cat_4,<=30k
70123,<=25,cat_4,60-100k
1709,26-35,cat_4,<=30k
107190,46-55,cat_4,60-100k
74850,26-35,cat_4,60-100k
93091,<=25,cat_4,60-100k
69998,36-45,cat_6,100-150k
14254,36-45,cat_4,<=30k
45595,36-45,cat_4,150-250k
47198,26-35,cat_4,100-150k
77806,<=25,cat_4,100-150k
39926,46-55,cat_6,60-100k
34840,26-35,cat_4,60-100k
68242,26-35,cat_4,<=30k
156342,26-35,cat_6,250k+
124137,26-35,cat_6,250k+
11395,36-45,cat_4,60-100k
12514,46-55,cat_6,30-60k
66844,<=25,cat_4,60-100k
122557,26-35,cat_4,250k+
28101,65+,cat_4,<=30k
119546,26-35,cat_4,60-100k
156618,36-45,cat_6,60-100k
29589,36-45,cat_4,100-150k
6000,36-45,cat_6,60-100k
22966,56-65,cat_4,<=30k
135172,26-35,cat_4,30-60k
14499,26-35,cat_4,<=30k
142323,<=25,cat_4,60-100k
137106,<=25,cat_4,60-100k
22755,56-65,cat_4,60-100k
126545,<=25,cat_4,<=30k
135316,36-45,cat_6,100-150k
150523,26-35,cat_6,30-60k
91404,36-45,cat_4,100-150k
59122,56-65,cat_4,60-100k
21359,<=25,cat_4,60-100k
97207,36-45,cat_6,60-100k
117753,36-45,cat_4,100-150k
76872,<=25,cat_6,30-60k
129494,36-45,cat_4,60-100k
73625,26-35,cat_4,60-100k
70507,36-45,cat_6,150-250k
101444,56-65,cat_6,60-100k
130562,65+,cat_4,30-60k
154416,36-45,cat_4,60-100k
137109,26-35,cat_6,60-100k
57614,36-45,cat_6,<=30k
79425,26-35,cat_6,60-100k
163195,26-35,cat_6,250k+
78145,36-45,cat_4,<=30k
103379,46-55,cat_6,250k+
114623,26-35,cat_4,30-60k
10013,26-35,cat_6,150-250k
151553,26-35,cat_4,100-150k
83654,26-35,cat_4,100-150k
133861,<=25,cat_6,250k+
52688,26-35,cat_4,100-150k
35446,26-35,cat_6,150-250k
32728,<=25,cat_4,<=30k
13589,36-45,cat_6,60-100k
160510,36-45,cat_4,100-150k
158094,26-35,cat_4,60-100k
23324,36-45,cat_4,60-100k
35833,46-55,cat_4,60-100k
53375,26-35,cat_4,30-60k
99180,<=25,cat_4,<=30k
122503,26-35,cat_6,30-60k
159342,46-55,cat_6,30-60k
57578,46-55,cat_4,60-100k
2564,36-45,cat_6,60-100k
73682,36-45,cat_4,250k+
46792,56-65,cat_4,60-100k
12778,46-55,cat_4,150-250k
71471,26-35,cat_4,30-60k
34428,26-35,cat_6,<=30k
62226,36-45,cat_6,30-60k
152575,56-65,cat_6,60-100k
112646,<=25,cat_6,60-100k
147386,26-35,cat_4,60-100k
55504,36-45,cat_6,60-100k
33314,36-45,cat_4,60-100k
90046,36-45,cat_6,60-100k
